grid_time_utc,zone,Pers_z,Slope_z,persistence_class,Pers_ci_lo,Pers_ci_hi,Pers_mean_ERI_base,ERI_3h,ERI_6h,ERI_9h,prob_bin_hawkes_3h,prob_bin_hawkes_6h,prob_bin_hawkes_9h,Y_bin_actual_3h,Y_count_actual_3h,south_zone_2_note
2024-01-05T02:00:00+00:00,Central Zone 2,0.464476,0.050077,persistent,0.164404,0.764548,0.232238,0.449819,0.443712,0.499896,0.853571,0.841984,0.948598,1.0,1.0,
2024-01-05T02:00:00+00:00,East Zone 1,0.064816,0.04296,persistent,0.017694,0.112774,0.045182,0.043109,0.065269,0.086069,0.390625,0.591422,0.779896,0.0,0.0,
2024-01-05T02:00:00+00:00,East Zone 2,0.92032,0.547001,escalating,0.247724,1.594943,0.602238,0.59694,1.02008,1.143941,0.390625,0.667519,0.748571,1.0,1.0,
2024-01-05T02:00:00+00:00,North Zone 1,0.057261,0.032022,persistent,0.015854,0.09894,0.037829,0.038108,0.063545,0.07013,0.440633,0.734763,0.810905,0.0,0.0,
2024-01-05T02:00:00+00:00,North Zone 2,0.245884,0.047584,persistent,0.096601,0.395166,0.137929,0.224349,0.24137,0.271933,0.782609,0.841984,0.948598,0.0,0.0,
2024-01-05T02:00:00+00:00,South Zone 1,0.408792,0.30727,escalating,0.065829,0.773664,0.408792,0.233765,0.451576,0.541035,0.233962,0.451957,0.541491,0.0,0.0,
2024-01-05T02:00:00+00:00,South Zone 2,0.090406,0.048124,persistent,0.006432,0.184122,0.060963,0.065595,0.091903,0.113719,0.540305,0.757009,0.936709,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T02:00:00+00:00,West Zone 1,0.330598,0.139422,persistent,0.12116,0.540036,0.200542,0.252326,0.347719,0.391748,0.610994,0.841984,0.948598,0.0,0.0,
2024-01-05T02:00:00+00:00,West Zone 2,0.135762,0.050432,persistent,0.042373,0.229151,0.12255,0.110175,0.136504,0.160607,0.610994,0.757009,0.890675,1.0,1.0,
2024-01-05T03:00:00+00:00,Central Zone 1,0.058443,0.026379,persistent,0.015884,0.101002,0.030503,0.048334,0.052281,0.074713,0.504537,0.545732,0.779896,0.0,0.0,
2024-01-05T03:00:00+00:00,Central Zone 2,0.469073,0.022926,transient,0.169001,0.769145,0.234537,0.470705,0.442883,0.493631,0.893204,0.84041,0.936709,1.0,1.0,
2024-01-05T03:00:00+00:00,East Zone 1,0.054379,0.027329,persistent,0.007538,0.102337,0.037906,0.042266,0.051277,0.069595,0.382979,0.464632,0.630621,0.0,0.0,
2024-01-05T03:00:00+00:00,East Zone 2,0.846949,0.290333,escalating,0.172326,1.521571,0.554225,0.673361,0.903791,0.963694,0.440633,0.591422,0.630621,1.0,1.0,
2024-01-05T03:00:00+00:00,North Zone 1,0.060134,0.023402,transient,0.018456,0.101813,0.039727,0.046728,0.063545,0.07013,0.540305,0.734763,0.810905,0.0,0.0,
2024-01-05T03:00:00+00:00,North Zone 2,0.244597,0.044175,persistent,0.095314,0.39388,0.137207,0.224349,0.240919,0.268524,0.782609,0.84041,0.936709,0.0,0.0,
2024-01-05T03:00:00+00:00,South Zone 1,0.359277,0.225131,escalating,0.023791,0.724149,0.359277,0.233765,0.385171,0.458896,0.233962,0.385496,0.459283,0.0,0.0,
2024-01-05T03:00:00+00:00,South Zone 2,0.084704,0.042406,persistent,0.003078,0.17842,0.057118,0.061252,0.089202,0.103658,0.504537,0.734763,0.853835,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T03:00:00+00:00,West Zone 1,0.329007,0.133724,persistent,0.119569,0.538445,0.199577,0.253114,0.347069,0.386838,0.612903,0.84041,0.936709,0.0,0.0,
2024-01-05T03:00:00+00:00,West Zone 2,0.12963,0.036048,persistent,0.036241,0.22302,0.117015,0.110175,0.132493,0.146223,0.610994,0.734763,0.810905,1.0,1.0,
2024-01-05T04:00:00+00:00,Central Zone 1,0.052673,0.015087,transient,0.010114,0.095232,0.027492,0.045326,0.052281,0.060413,0.47314,0.545732,0.630621,0.0,0.0,
2024-01-05T04:00:00+00:00,Central Zone 2,0.454979,-0.067386,transient,0.154907,0.755051,0.22749,0.49472,0.442883,0.427334,0.938776,0.84041,0.810905,1.0,2.0,
2024-01-05T04:00:00+00:00,East Zone 1,0.060679,0.017379,transient,0.012722,0.108637,0.042298,0.052216,0.060227,0.069595,0.47314,0.545732,0.630621,0.0,0.0,
2024-01-05T04:00:00+00:00,East Zone 2,0.826765,0.13043,persistent,0.152142,1.501388,0.541018,0.723037,0.903791,0.853467,0.47314,0.591422,0.558491,0.0,0.0,
2024-01-05T04:00:00+00:00,North Zone 1,0.046604,0.014517,transient,0.006639,0.088283,0.030789,0.033783,0.05773,0.0483,0.390625,0.667519,0.558491,0.0,0.0,
2024-01-05T04:00:00+00:00,North Zone 2,0.227445,0.023503,transient,0.078163,0.376728,0.127586,0.208957,0.240919,0.23246,0.728916,0.84041,0.810905,0.0,0.0,
2024-01-05T04:00:00+00:00,South Zone 1,0.310829,0.079785,persistent,0.0,0.6757,0.310829,0.233765,0.385171,0.31355,0.233962,0.385496,0.313814,0.0,0.0,
2024-01-05T04:00:00+00:00,South Zone 2,0.081712,0.03343,persistent,8.6e-05,0.175428,0.055101,0.061252,0.089202,0.094682,0.504537,0.734763,0.779896,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T04:00:00+00:00,West Zone 1,0.311689,0.08177,persistent,0.102251,0.521127,0.189072,0.253114,0.347069,0.334884,0.612903,0.84041,0.810905,0.0,0.0,
2024-01-05T04:00:00+00:00,West Zone 2,0.127766,0.030456,persistent,0.034377,0.221156,0.115333,0.110175,0.132493,0.140631,0.610994,0.734763,0.779896,0.0,0.0,
2024-01-05T05:00:00+00:00,Central Zone 1,0.041097,0.009217,transient,0.000811,0.083656,0.02145,0.034782,0.044511,0.043999,0.363077,0.464632,0.459283,0.0,0.0,
2024-01-05T05:00:00+00:00,Central Zone 2,0.424082,-0.007376,transient,0.12401,0.724154,0.212041,0.418369,0.442883,0.410993,0.793893,0.84041,0.779896,1.0,2.0,
2024-01-05T05:00:00+00:00,East Zone 1,0.048034,0.00855,transient,0.001235,0.095991,0.033483,0.042137,0.051277,0.050687,0.381818,0.464632,0.459283,0.0,0.0,
2024-01-05T05:00:00+00:00,East Zone 2,0.60784,0.023169,transient,0.0,1.282462,0.397757,0.554842,0.690666,0.578011,0.363077,0.451957,0.378238,0.0,0.0,
2024-01-05T05:00:00+00:00,North Zone 1,0.045835,0.013884,transient,0.006149,0.087514,0.030281,0.032946,0.05773,0.04683,0.380952,0.667519,0.541491,0.0,0.0,
2024-01-05T05:00:00+00:00,North Zone 2,0.203466,0.059703,persistent,0.054183,0.352749,0.114135,0.154888,0.240919,0.214591,0.540305,0.84041,0.748571,1.0,1.0,
2024-01-05T05:00:00+00:00,South Zone 1,0.282601,0.088344,persistent,0.0,0.647473,0.282601,0.187144,0.385171,0.275488,0.187302,0.385496,0.27572,0.0,0.0,
2024-01-05T05:00:00+00:00,South Zone 2,0.070364,0.023065,transient,0.0,0.16408,0.047449,0.053494,0.081039,0.076559,0.440633,0.667519,0.630621,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T05:00:00+00:00,West Zone 1,0.288395,0.07185,persistent,0.078957,0.497833,0.174942,0.223133,0.347069,0.294983,0.540305,0.84041,0.714286,0.0,0.0,
2024-01-05T05:00:00+00:00,West Zone 2,0.116505,0.010405,transient,0.023116,0.209895,0.105167,0.103309,0.132493,0.113714,0.572917,0.734763,0.630621,0.0,0.0,
2024-01-05T06:00:00+00:00,Central Zone 1,0.039653,0.001787,transient,0.000659,0.082212,0.020696,0.042212,0.032749,0.043999,0.440633,0.341853,0.459283,0.0,0.0,
2024-01-05T06:00:00+00:00,Central Zone 2,0.348321,-0.06864,transient,0.048249,0.648393,0.174161,0.400967,0.31167,0.332327,0.76087,0.591422,0.630621,1.0,3.0,
2024-01-05T06:00:00+00:00,East Zone 1,0.031228,0.008813,transient,0.0,0.079186,0.021769,0.02582,0.033231,0.034633,0.233962,0.301115,0.313814,0.0,0.0,
2024-01-05T06:00:00+00:00,East Zone 2,0.539193,0.068623,persistent,0.0,1.213816,0.352837,0.509388,0.530181,0.578011,0.333333,0.346939,0.378238,0.0,0.0,
2024-01-05T06:00:00+00:00,North Zone 1,0.028761,0.012477,transient,0.0,0.070441,0.019001,0.020234,0.033339,0.032711,0.233962,0.385496,0.378238,0.0,0.0,
2024-01-05T06:00:00+00:00,North Zone 2,0.171519,0.016542,transient,0.022237,0.320802,0.096214,0.164237,0.169542,0.180779,0.572917,0.591422,0.630621,1.0,1.0,
2024-01-05T06:00:00+00:00,South Zone 1,0.194064,0.079422,persistent,0.0,0.558936,0.194064,0.13252,0.23773,0.211942,0.132632,0.237931,0.212121,0.0,0.0,
2024-01-05T06:00:00+00:00,South Zone 2,0.058547,0.012245,transient,0.0,0.152263,0.03948,0.053494,0.056408,0.065739,0.440633,0.464632,0.541491,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T06:00:00+00:00,West Zone 1,0.192275,0.062304,persistent,0.012281,0.401713,0.116635,0.161319,0.191882,0.223623,0.390625,0.464632,0.541491,1.0,1.0,
2024-01-05T06:00:00+00:00,West Zone 2,0.088914,0.012325,transient,0.005117,0.182303,0.080261,0.085317,0.083783,0.097642,0.47314,0.464632,0.541491,1.0,1.0,
2024-01-05T07:00:00+00:00,Central Zone 1,0.028408,0.00765,transient,0.0,0.070967,0.014827,0.022413,0.032749,0.030063,0.233962,0.341853,0.313814,0.0,0.0,
2024-01-05T07:00:00+00:00,Central Zone 2,0.285208,-0.059883,transient,0.003683,0.58528,0.142604,0.301918,0.31167,0.242035,0.572917,0.591422,0.459283,1.0,2.0,
2024-01-05T07:00:00+00:00,East Zone 1,0.024225,0.007375,transient,0.0,0.072183,0.016887,0.016035,0.033231,0.02341,0.145299,0.301115,0.212121,0.0,0.0,
2024-01-05T07:00:00+00:00,East Zone 2,0.414889,0.120433,persistent,0.0,1.089511,0.271495,0.300913,0.522408,0.421346,0.196911,0.341853,0.27572,0.0,0.0,
2024-01-05T07:00:00+00:00,North Zone 1,0.024738,0.006815,transient,0.0,0.066417,0.016343,0.01703,0.033339,0.023845,0.196911,0.385496,0.27572,0.0,0.0,
2024-01-05T07:00:00+00:00,North Zone 2,0.142999,0.00387,transient,0.004751,0.292281,0.080215,0.127792,0.169542,0.131662,0.445783,0.591422,0.459283,1.0,1.0,
2024-01-05T07:00:00+00:00,South Zone 1,0.126066,0.043775,persistent,0.0,0.490937,0.126066,0.048346,0.23773,0.092121,0.048387,0.237931,0.092199,0.0,0.0,
2024-01-05T07:00:00+00:00,South Zone 2,0.043064,0.017515,transient,0.0,0.13678,0.029039,0.028404,0.054869,0.045919,0.233962,0.451957,0.378238,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T07:00:00+00:00,West Zone 1,0.1598,0.024888,persistent,0.0,0.369238,0.096936,0.131315,0.191882,0.156203,0.317972,0.464632,0.378238,1.0,1.0,
2024-01-05T07:00:00+00:00,West Zone 2,0.069013,0.010867,transient,0.0,0.162402,0.062297,0.057337,0.081497,0.068204,0.317972,0.451957,0.378238,1.0,2.0,
2024-01-05T08:00:00+00:00,Central Zone 1,0.016279,0.00915,transient,0.0,0.058838,0.008497,0.013686,0.012315,0.022836,0.142857,0.128552,0.238372,0.0,0.0,
2024-01-05T08:00:00+00:00,Central Zone 2,0.176225,-0.025961,transient,0.0,0.476296,0.088113,0.191336,0.171963,0.165375,0.363077,0.326316,0.313814,1.0,2.0,
2024-01-05T08:00:00+00:00,East Zone 1,0.016764,0.00683,transient,0.0,0.064721,0.011685,0.014637,0.014187,0.021467,0.132632,0.128552,0.194514,0.0,0.0,
2024-01-05T08:00:00+00:00,East Zone 2,0.232128,0.094566,persistent,0.0,0.90675,0.151899,0.202684,0.196449,0.29725,0.132632,0.128552,0.194514,0.0,0.0,
2024-01-05T08:00:00+00:00,North Zone 1,0.020527,0.003585,transient,0.0,0.062206,0.013561,0.01703,0.023937,0.020615,0.196911,0.276786,0.238372,0.0,0.0,
2024-01-05T08:00:00+00:00,North Zone 2,0.106136,-0.003551,transient,0.0,0.255418,0.059537,0.11198,0.097998,0.108429,0.390625,0.341853,0.378238,0.0,0.0,
2024-01-05T08:00:00+00:00,South Zone 1,0.039704,0.035718,persistent,0.0,0.404576,0.039704,0.016018,0.051359,0.051736,0.016032,0.051402,0.05178,0.0,0.0,
2024-01-05T08:00:00+00:00,South Zone 2,0.023258,0.008256,transient,0.0,0.116974,0.015683,0.020683,0.020151,0.028939,0.17037,0.165986,0.238372,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T08:00:00+00:00,West Zone 1,0.096492,0.036515,persistent,0.0,0.30593,0.058533,0.077351,0.09826,0.113866,0.187302,0.237931,0.27572,1.0,1.0,
2024-01-05T08:00:00+00:00,West Zone 2,0.041114,0.018997,transient,0.0,0.134504,0.037114,0.030721,0.042904,0.049718,0.17037,0.237931,0.27572,1.0,2.0,
2024-01-05T09:00:00+00:00,Central Zone 1,0.015214,0.01071,transient,0.0,0.057773,0.007941,0.012126,0.010679,0.022836,0.126582,0.111475,0.238372,0.0,0.0,
2024-01-05T09:00:00+00:00,Central Zone 2,0.117184,0.06667,persistent,0.0,0.417256,0.058592,0.098705,0.087472,0.165375,0.187302,0.165986,0.313814,0.0,0.0,
2024-01-05T09:00:00+00:00,East Zone 1,0.01095,0.006945,transient,0.0,0.058908,0.007633,0.008972,0.00796,0.015917,0.081301,0.072131,0.144231,0.0,0.0,
2024-01-05T09:00:00+00:00,East Zone 2,0.197407,0.144433,escalating,0.0,0.87203,0.129179,0.152817,0.142155,0.29725,0.1,0.093023,0.194514,0.0,0.0,
2024-01-05T09:00:00+00:00,North Zone 1,0.014401,0.009144,transient,0.0,0.05608,0.009514,0.011471,0.011118,0.020615,0.132632,0.128552,0.238372,1.0,1.0,
2024-01-05T09:00:00+00:00,North Zone 2,0.087273,0.04136,persistent,0.0,0.236555,0.048956,0.067069,0.08632,0.108429,0.233962,0.301115,0.378238,0.0,0.0,
2024-01-05T09:00:00+00:00,South Zone 1,0.036017,0.06125,persistent,0.0,0.400889,0.036017,0.016018,0.014766,0.077268,0.016032,0.014778,0.077333,0.0,0.0,
2024-01-05T09:00:00+00:00,South Zone 2,0.021727,0.017371,transient,0.0,0.115443,0.014651,0.016102,0.015607,0.033473,0.132632,0.128552,0.27572,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T09:00:00+00:00,West Zone 1,0.091832,0.052247,persistent,0.0,0.30127,0.055706,0.077351,0.068548,0.129598,0.187302,0.165986,0.313814,0.0,0.0,
2024-01-05T09:00:00+00:00,West Zone 2,0.032272,0.025802,persistent,0.0,0.125661,0.029131,0.023916,0.023181,0.049718,0.132632,0.128552,0.27572,1.0,1.0,
2024-01-05T10:00:00+00:00,Central Zone 1,0.010379,0.016415,transient,0.0,0.052938,0.005417,0.003906,0.00691,0.020321,0.040773,0.072131,0.212121,0.0,0.0,
2024-01-05T10:00:00+00:00,Central Zone 2,0.109377,0.090092,persistent,0.0,0.409449,0.054689,0.075283,0.087472,0.165375,0.142857,0.165986,0.313814,0.0,0.0,
2024-01-05T10:00:00+00:00,East Zone 1,0.009459,0.011417,transient,0.0,0.057417,0.006594,0.0045,0.00796,0.015917,0.040773,0.072131,0.144231,0.0,0.0,
2024-01-05T10:00:00+00:00,East Zone 2,0.171116,0.223307,escalating,0.0,0.845739,0.111975,0.073943,0.142155,0.29725,0.048387,0.093023,0.194514,0.0,0.0,
2024-01-05T10:00:00+00:00,North Zone 1,0.011216,0.01416,transient,0.0,0.052895,0.00741,0.004185,0.011118,0.018345,0.048387,0.128552,0.212121,1.0,1.0,
2024-01-05T10:00:00+00:00,North Zone 2,0.082814,0.054736,persistent,0.0,0.232096,0.046454,0.053693,0.08632,0.108429,0.187302,0.301115,0.378238,0.0,0.0,
2024-01-05T10:00:00+00:00,South Zone 1,0.032373,0.072183,persistent,0.0,0.397245,0.032373,0.005085,0.014766,0.077268,0.005089,0.014778,0.077333,0.0,0.0,
2024-01-05T10:00:00+00:00,South Zone 2,0.016926,0.022706,transient,0.0,0.110643,0.011414,0.006233,0.015607,0.028939,0.051345,0.128552,0.238372,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T10:00:00+00:00,West Zone 1,0.084307,0.074824,persistent,0.0,0.293745,0.051141,0.054774,0.068548,0.129598,0.132632,0.165986,0.313814,0.0,0.0,
2024-01-05T10:00:00+00:00,West Zone 2,0.027386,0.040459,persistent,0.0,0.120775,0.024721,0.009259,0.023181,0.049718,0.051345,0.128552,0.27572,0.0,0.0,
2024-01-05T11:00:00+00:00,Central Zone 1,0.014909,0.034653,persistent,0.0,0.057468,0.007782,0.001582,0.00691,0.036235,0.016518,0.072131,0.378238,0.0,0.0,
2024-01-05T11:00:00+00:00,Central Zone 2,0.147575,0.215462,escalating,0.016438,0.447647,0.073788,0.069895,0.087472,0.285357,0.132632,0.165986,0.541491,0.0,0.0,
2024-01-05T11:00:00+00:00,East Zone 1,0.014805,0.03281,persistent,0.0,0.062763,0.010321,0.001823,0.00796,0.034633,0.016518,0.072131,0.313814,0.0,0.0,
2024-01-05T11:00:00+00:00,East Zone 2,0.228008,0.417252,escalating,0.0,0.90263,0.149203,0.062308,0.142155,0.47956,0.040773,0.093023,0.313814,0.0,0.0,
2024-01-05T11:00:00+00:00,North Zone 1,0.015785,0.029185,persistent,0.0,0.057464,0.010429,0.003526,0.011118,0.032711,0.040773,0.128552,0.378238,1.0,1.0,
2024-01-05T11:00:00+00:00,North Zone 2,0.088129,0.114275,persistent,0.005429,0.237412,0.049436,0.040953,0.068207,0.155228,0.142857,0.237931,0.541491,0.0,0.0,
2024-01-05T11:00:00+00:00,South Zone 1,0.069705,0.19435,escalating,0.0,0.434577,0.069705,0.0,0.014766,0.19435,0.0,0.014778,0.194514,0.0,0.0,
2024-01-05T11:00:00+00:00,South Zone 2,0.025438,0.050808,persistent,0.0,0.119154,0.017154,0.00495,0.015607,0.055758,0.040773,0.128552,0.459283,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T11:00:00+00:00,West Zone 1,0.111156,0.182325,escalating,0.012281,0.320594,0.067428,0.041298,0.068548,0.223623,0.1,0.165986,0.541491,0.0,0.0,
2024-01-05T11:00:00+00:00,West Zone 2,0.038241,0.074093,persistent,0.000175,0.13163,0.03452,0.008725,0.023181,0.082818,0.048387,0.128552,0.459283,0.0,0.0,
2024-01-05T12:00:00+00:00,Central Zone 1,0.020107,0.050338,persistent,0.00308,0.062666,0.010495,0.001536,0.00691,0.051874,0.016032,0.072131,0.541491,0.0,0.0,
2024-01-05T12:00:00+00:00,Central Zone 2,0.176866,0.309711,escalating,0.046792,0.476937,0.088433,0.066707,0.087472,0.376418,0.126582,0.165986,0.714286,0.0,0.0,
2024-01-05T12:00:00+00:00,East Zone 1,0.020157,0.048864,persistent,0.000968,0.068115,0.014051,0.001823,0.00796,0.050687,0.016518,0.072131,0.459283,0.0,0.0,
2024-01-05T12:00:00+00:00,East Zone 2,0.331628,0.802246,escalating,0.043507,1.006251,0.217011,0.025242,0.142155,0.827488,0.016518,0.093023,0.541491,0.0,0.0,
2024-01-05T12:00:00+00:00,North Zone 1,0.023366,0.050097,persistent,0.004894,0.065045,0.015437,0.004441,0.011118,0.054538,0.051345,0.128552,0.630621,0.0,0.0,
2024-01-05T12:00:00+00:00,North Zone 2,0.112399,0.178304,escalating,0.025216,0.261682,0.06305,0.036287,0.08632,0.214591,0.126582,0.301115,0.748571,0.0,0.0,
2024-01-05T12:00:00+00:00,South Zone 1,0.109439,0.31355,escalating,0.0,0.47431,0.109439,0.0,0.014766,0.31355,0.0,0.014778,0.313814,0.0,0.0,
2024-01-05T12:00:00+00:00,South Zone 2,0.032372,0.071609,persistent,0.0,0.126088,0.021829,0.00495,0.015607,0.076559,0.040773,0.128552,0.630621,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T12:00:00+00:00,West Zone 1,0.139663,0.267844,escalating,0.040787,0.349101,0.08472,0.041298,0.068548,0.309142,0.1,0.165986,0.748571,0.0,0.0,
2024-01-05T12:00:00+00:00,West Zone 2,0.048136,0.106201,persistent,0.010474,0.141525,0.043452,0.007513,0.023181,0.113714,0.041667,0.128552,0.630621,0.0,0.0,
2024-01-05T13:00:00+00:00,Central Zone 1,0.028896,0.074713,persistent,0.010693,0.071455,0.015082,0.0,0.011975,0.074713,0.0,0.125,0.779896,0.0,0.0,
2024-01-05T13:00:00+00:00,Central Zone 2,0.199446,0.455543,escalating,0.076069,0.499518,0.099723,0.008705,0.125386,0.464248,0.016518,0.237931,0.880952,0.0,0.0,
2024-01-05T13:00:00+00:00,East Zone 1,0.027984,0.069033,persistent,0.007271,0.075942,0.019507,0.000562,0.013795,0.069595,0.005089,0.125,0.630621,0.0,0.0,
2024-01-05T13:00:00+00:00,East Zone 2,0.449389,1.136164,escalating,0.148991,1.124012,0.294071,0.007777,0.196449,1.143941,0.005089,0.128552,0.748571,0.0,0.0,
2024-01-05T13:00:00+00:00,North Zone 1,0.026819,0.066564,persistent,0.009365,0.068498,0.017718,0.001387,0.011118,0.067951,0.016032,0.128552,0.785714,0.0,0.0,
2024-01-05T13:00:00+00:00,North Zone 2,0.122045,0.252074,escalating,0.042334,0.271328,0.068461,0.013871,0.08632,0.265945,0.048387,0.301115,0.927711,0.0,0.0,
2024-01-05T13:00:00+00:00,South Zone 1,0.197465,0.541035,escalating,0.051171,0.562336,0.197465,0.0,0.051359,0.541035,0.0,0.051402,0.541491,0.0,0.0,
2024-01-05T13:00:00+00:00,South Zone 2,0.037386,0.092814,persistent,8.6e-05,0.131101,0.02521,0.001868,0.015607,0.094682,0.015385,0.128552,0.779896,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T13:00:00+00:00,West Zone 1,0.146535,0.356567,escalating,0.059011,0.355973,0.088889,0.007245,0.068548,0.363812,0.017544,0.165986,0.880952,0.0,0.0,
2024-01-05T13:00:00+00:00,West Zone 2,0.060041,0.150985,escalating,0.023891,0.15343,0.054198,0.002979,0.023181,0.153964,0.016518,0.128552,0.853835,0.0,0.0,
2024-01-05T14:00:00+00:00,Central Zone 1,0.035821,0.074713,persistent,0.010693,0.07838,0.018696,0.0,0.032749,0.074713,0.0,0.341853,0.779896,0.0,0.0,
2024-01-05T14:00:00+00:00,Central Zone 2,0.239449,0.455003,escalating,0.076069,0.539521,0.119725,0.009245,0.244854,0.464248,0.017544,0.464632,0.880952,0.0,0.0,
2024-01-05T14:00:00+00:00,East Zone 1,0.035961,0.069033,persistent,0.007271,0.083919,0.025068,0.000562,0.037727,0.069595,0.005089,0.341853,0.630621,0.0,0.0,
2024-01-05T14:00:00+00:00,East Zone 2,0.580273,1.136164,escalating,0.148991,1.254896,0.379719,0.007777,0.589102,1.143941,0.005089,0.385496,0.748571,0.0,0.0,
2024-01-05T14:00:00+00:00,North Zone 1,0.035124,0.066564,persistent,0.009365,0.076803,0.023205,0.001387,0.036035,0.067951,0.016032,0.416667,0.785714,0.0,0.0,
2024-01-05T14:00:00+00:00,North Zone 2,0.13446,0.232822,escalating,0.035275,0.283742,0.075425,0.011945,0.146667,0.244767,0.041667,0.511628,0.853835,0.0,0.0,
2024-01-05T14:00:00+00:00,South Zone 1,0.280632,0.541035,escalating,0.051171,0.645504,0.280632,0.0,0.300861,0.541035,0.0,0.301115,0.541491,0.0,0.0,
2024-01-05T14:00:00+00:00,South Zone 2,0.049045,0.092814,persistent,8.6e-05,0.142761,0.033072,0.001868,0.050585,0.094682,0.015385,0.416667,0.779896,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T14:00:00+00:00,West Zone 1,0.182027,0.345791,escalating,0.055278,0.391466,0.110419,0.006822,0.186647,0.352613,0.016518,0.451957,0.853835,0.0,0.0,
2024-01-05T14:00:00+00:00,West Zone 2,0.078619,0.148401,escalating,0.023029,0.172008,0.070968,0.002979,0.081497,0.15138,0.016518,0.451957,0.839506,0.0,0.0,
2024-01-05T15:00:00+00:00,Central Zone 1,0.039741,0.074713,persistent,0.011049,0.082301,0.020742,0.0,0.044511,0.074713,0.0,0.464632,0.779896,0.0,0.0,
2024-01-05T15:00:00+00:00,Central Zone 2,0.295265,0.480097,escalating,0.111299,0.595338,0.147633,0.009245,0.387209,0.489342,0.017544,0.734763,0.928571,0.0,0.0,
2024-01-05T15:00:00+00:00,East Zone 1,0.043556,0.078267,persistent,0.010616,0.091513,0.030362,0.000562,0.051277,0.078829,0.005089,0.464632,0.714286,0.0,0.0,
2024-01-05T15:00:00+00:00,East Zone 2,0.667962,1.184034,escalating,0.191754,1.342584,0.4371,0.007777,0.804299,1.191811,0.005089,0.526316,0.779896,0.0,0.0,
2024-01-05T15:00:00+00:00,North Zone 1,0.040888,0.068743,persistent,0.011722,0.082567,0.027013,0.001387,0.051148,0.07013,0.016032,0.591422,0.810905,0.0,0.0,
2024-01-05T15:00:00+00:00,North Zone 2,0.153342,0.240853,escalating,0.051369,0.302624,0.086017,0.011688,0.195796,0.252541,0.040773,0.683007,0.880952,0.0,0.0,
2024-01-05T15:00:00+00:00,South Zone 1,0.308735,0.541035,escalating,0.051171,0.673607,0.308735,0.0,0.385171,0.541035,0.0,0.385496,0.541491,0.0,0.0,
2024-01-05T15:00:00+00:00,South Zone 2,0.056955,0.097828,persistent,0.001341,0.150671,0.038406,0.000618,0.0718,0.098446,0.005089,0.591422,0.810905,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
2024-01-05T15:00:00+00:00,West Zone 1,0.215434,0.35699,escalating,0.071347,0.424872,0.130684,0.006822,0.275669,0.363812,0.016518,0.667519,0.880952,0.0,0.0,
2024-01-05T15:00:00+00:00,West Zone 2,0.093376,0.150985,escalating,0.031416,0.186765,0.084289,0.002979,0.123184,0.153964,0.016518,0.68314,0.853835,0.0,0.0,
2024-01-05T16:00:00+00:00,Central Zone 1,0.046083,0.073778,persistent,0.016088,0.088641,0.024052,0.003906,0.056658,0.077684,0.040773,0.591422,0.810905,0.0,0.0,
2024-01-05T16:00:00+00:00,Central Zone 2,0.342375,0.403849,escalating,0.131563,0.642447,0.171188,0.089782,0.443712,0.493631,0.17037,0.841984,0.936709,0.0,0.0,
2024-01-05T16:00:00+00:00,East Zone 1,0.051182,0.076946,persistent,0.016542,0.099141,0.035678,0.005666,0.065269,0.082612,0.051345,0.591422,0.748571,0.0,0.0,
2024-01-05T16:00:00+00:00,East Zone 2,0.783517,1.05315,escalating,0.263681,1.45814,0.512717,0.138661,1.02008,1.191811,0.090737,0.667519,0.779896,1.0,1.0,
2024-01-05T16:00:00+00:00,North Zone 1,0.046924,0.065996,persistent,0.015604,0.088602,0.031,0.007847,0.059081,0.073843,0.090737,0.68314,0.853835,0.0,0.0,
2024-01-05T16:00:00+00:00,North Zone 2,0.172393,0.230503,escalating,0.061642,0.321675,0.096704,0.038021,0.210633,0.268524,0.132632,0.734763,0.936709,0.0,0.0,
2024-01-05T16:00:00+00:00,South Zone 1,0.340753,0.55802,escalating,0.075712,0.705625,0.340753,0.0,0.46424,0.55802,0.0,0.464632,0.558491,1.0,1.0,
2024-01-05T16:00:00+00:00,South Zone 2,0.06375,0.088576,persistent,0.001341,0.157467,0.042989,0.00987,0.082935,0.098446,0.081301,0.68314,0.810905,0.0,0.0,KS p=0.021; wider CI applied; treat persistence class with caution
